03:07:35, 23.91, 101505.02, -12.90, 
05:24:45, 719126685, 22.52, 56919.44, 4607.56, -447.25, 4.98, 0, 2, 1, 0
05:24:46, 719126686, 22.59, 61301.45, 4042.94, -456.94, 4.97, 0, 2, 1, 0
05:24:47, 719126687, 22.61, 63819.08, 3733.19, -424.00, 4.97, 0, 2, 1, 0
05:24:48, 719126688, 22.61, 63288.62, 3800.67, -358.41, 4.97, 0, 2, 1, 0
05:24:49, 719126689, 22.60, 62973.93, 3836.05, -349.78, 4.98, 0, 2, 1, 0
05:24:50, 719126690, 22.61, 62784.88, 3859.21, -335.54, 4.97, 0, 2, 1, 0
05:24:51, 719126691, 22.61, 62657.27, 3874.88, -318.17, 4.97, 0, 2, 1, 0
05:24:52, 719126692, 22.63, 62579.59, 3884.43, -296.06, 4.97, 0, 2, 1, 0
05:24:53, 719126693, 22.64, 62519.32, 3891.84, -275.09, 4.97, 0, 2, 1, 0
05:24:54, 719126694, 22.65, 62477.53, 3896.99, -261.58, 4.97, 0, 2, 1, 0
05:24:55, 719126695, 22.66, 62446.68, 3900.79, -247.11, 4.96, 0, 2, 1, 0
05:24:56, 719126696, 22.67, 62425.41, 3903.41, -232.56, 4.97, 0, 2, 1, 0
05:24:57, 719126697, 22.68, 62730.86, 3865.84, -224.99, 4.97, 0, 2, 1, 0
05:24:58, 719126698, 22.69, 63659.12, 3752.57, -225.77, 4.97, 0, 2, 1, 0
05:24:59, 719126699, 22.71, 63628.39, 3756.30, -198.05, 4.97, 0, 2, 1, 0
05:25:00, 719126700, 22.75, 68897.73, 3137.30, -291.25, 4.97, 0, 2, 1, 0
05:25:01, 719126701, 22.83, 73493.14, 2628.02, -280.32, 4.97, 0, 2, 1, 0
05:25:02, 719126702, 22.89, 77107.92, 2245.25, -267.19, 4.97, 0, 2, 1, 0
05:25:03, 719126703, 22.86, 76563.92, 2301.91, -200.98, 4.97, 0, 2, 1, 0
05:25:04, 719126704, 22.84, 76261.04, 2333.60, -201.02, 4.97, 0, 2, 1, 0
05:25:05, 719126705, 22.83, 76056.39, 2355.07, -203.21, 4.97, 0, 2, 1, 0
05:25:06, 719126706, 22.84, 75906.11, 2370.87, -189.49, 4.97, 0, 2, 1, 0
05:25:07, 719126707, 22.84, 75796.98, 2382.35, -175.07, 4.98, 0, 2, 1, 0
05:25:09, 719126709, 22.85, 75787.68, 2383.33, -161.55, 4.97, 0, 2, 1, 0
05:25:10, 719126710, 22.89, 80620.47, 1886.97, -237.78, 4.97, 0, 2, 1, 0
05:25:11, 719126711, 22.96, 84958.80, 1461.51, -232.09, 4.96, 0, 2, 1, 0
05:25:12, 719126712, 23.01, 88660.27, 1112.20, -224.21, 4.97, 0, 2, 1, 0
05:25:13, 719126713, 23.04, 91835.93, 821.79, -220.18, 4.97, 0, 2, 1, 0
05:25:14, 719126714, 23.07, 94331.14, 599.27, -216.39, 4.96, 0, 2, 1, 0
05:25:15, 719126715, 23.09, 96524.70, 407.55, -220.40, 4.97, 0, 2, 1, 0
05:25:16, 719126716, 23.10, 98170.94, 265.97, -209.14, 4.97, 0, 2, 1, 0
05:25:17, 719126717, 23.10, 99337.31, 166.82, -198.25, 4.98, 0, 2, 1, 0
05:25:18, 719126718, 23.10, 100151.34, 98.18, -188.83, 4.97, 0, 2, 1, 0
05:25:19, 719126719, 23.11, 100756.52, 47.44, -180.63, 4.97, 0, 2, 1, 0
05:25:20, 719126720, 23.12, 101024.25, 25.07, -169.94, 4.97, 0, 2, 1, 0
05:25:21, 719126721, 23.12, 100900.70, 35.39, -156.08, 4.97, 0, 2, 1, 0
05:25:22, 719126722, 23.13, 101178.32, 12.22, -152.81, 4.97, 0, 2, 1, 0
05:25:23, 719126723, 23.13, 101200.80, 10.35, -141.69, 4.98, 0, 2, 1, 0
05:25:24, 719126724, 23.14, 101055.64, 22.45, -131.51, 4.97, 0, 2, 1, 0
05:25:25, 719126725, 23.14, 101527.34, -16.83, -131.89, 4.97, 0, 2, 1, 0
05:25:26, 719126726, 23.15, 101523.93, -16.55, -118.95, 4.97, 0, 2, 1, 0
05:25:27, 719126727, 23.15, 101529.33, -17.00, -112.88, 4.97, 0, 2, 1, 0
05:25:28, 719126728, 23.15, 101503.83, -14.88, -105.80, 4.97, 0, 2, 1, 0
05:25:29, 719126729, 23.16, 101432.53, -8.95, -99.18, 4.97, 0, 2, 1, 0
05:25:30, 719126730, 23.16, 101377.80, -4.39, -94.02, 4.97, 0, 2, 1, 0
05:25:31, 719126731, 23.16, 101533.53, -17.35, -90.63, 4.97, 0, 2, 1, 0
05:25:32, 719126732, 23.18, 101531.49, -17.18, -83.73, 4.98, 0, 2, 1, 0
05:25:33, 719126733, 23.17, 101533.77, -17.37, -78.93, 4.97, 0, 2, 1, 0
05:25:34, 719126734, 23.17, 101532.59, -17.27, -74.40, 4.97, 0, 2, 1, 0
05:25:35, 719126735, 23.18, 101536.35, -17.58, -70.34, 4.97, 0, 2, 1, 0
05:25:36, 719126736, 23.19, 101537.33, -17.66, -66.35, 4.97, 0, 2, 1, 0
05:25:37, 719126737, 23.19, 101538.36, -17.75, -62.30, 4.97, 0, 2, 1, 0
