07:51:46, 1678002706, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.19, 98052.14, 337.08, -0.33, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:47, 1678002707, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.19, 98053.65, 336.96, -0.13, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:48, 1678002708, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.19, 98049.72, 337.29, 0.34, 0.06, 0.00, 0.00, 0.06, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:49, 1678002709, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.19, 98049.48, 337.31, 0.02, 0.01, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:50, 1678002710, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.20, 98051.31, 337.15, -0.16, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:51, 1678002711, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.20, 98051.04, 337.18, 0.02, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 889.00, 156.27, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:52, 1678002712, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.21, 98050.77, 337.20, 0.02, 0.01, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:53, 1678002713, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.21, 98052.20, 337.08, -0.12, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:54, 1678002714, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.21, 98054.91, 336.85, -0.23, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:55, 1678002715, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.22, 98054.03, 336.92, 0.08, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:56, 1678002716, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.22, 98052.39, 337.06, 0.14, 0.02, 0.00, 0.00, 0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:57, 1678002717, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.22, 98052.39, 337.06, 0.00, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:58, 1678002718, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.23, 98052.34, 337.07, 0.00, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:51:59, 1678002719, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.23, 98055.29, 336.85, -0.22, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:00, 1678002720, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.23, 98051.09, 337.12, 0.27, 0.04, 0.00, 0.00, 0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:01, 1678002721, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.23, 98052.11, 336.81, -0.30, -0.05, 0.00, 0.00, -0.05, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:03, 1678002723, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.23, 98054.18, 336.91, 0.05, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
