08:50:25, 719225425, 11.01, 99785.72, -15.72, 0.39, 0.05, 4.97, 0, 0, 0, 0
08:50:26, 719225426, 11.03, 99788.30, -15.94, -0.22, -0.04, 4.96, 0, 0, 0, 0
08:50:27, 719225427, 11.03, 99788.46, -15.95, -0.01, -0.01, 4.96, 0, 0, 0, 0
08:50:28, 719225428, 11.03, 99785.47, -15.70, 0.25, 0.04, 4.97, 0, 0, 0, 0
08:50:29, 719225429, 11.03, 99786.79, -15.81, -0.11, -0.01, 4.96, 0, 0, 0, 0
08:50:30, 719225430, 11.04, 99787.08, -15.83, -0.02, 0.00, 4.97, 0, 0, 0, 0
08:50:31, 719225431, 11.05, 99789.75, -16.06, -0.23, -0.04, 4.96, 0, 0, 0, 0
08:50:32, 719225432, 11.05, 99788.69, -15.97, 0.09, 0.01, 4.96, 0, 0, 0, 0
08:50:33, 719225433, 11.05, 99788.17, -15.93, 0.04, 0.01, 4.97, 0, 0, 0, 0
08:50:34, 719225434, 11.06, 99788.55, -15.96, -0.03, -0.01, 4.96, 0, 0, 0, 0
08:50:35, 719225435, 11.06, 99788.55, -15.96, 0.00, -0.00, 4.97, 0, 0, 0, 0
08:50:36, 719225436, 11.06, 99789.69, -16.05, -0.10, -0.02, 4.96, 0, 0, 0, 0
08:50:37, 719225437, 11.08, 99792.61, -16.30, -0.25, -0.04, 4.96, 0, 0, 0, 0
08:50:38, 719225438, 11.07, 99789.08, -16.00, 0.30, 0.04, 4.97, 0, 0, 0, 0
08:50:39, 719225439, 11.08, 99788.12, -15.92, 0.08, 0.01, 4.96, 0, 0, 0, 0
08:50:40, 719225440, 11.08, 99785.56, -15.71, 0.22, 0.03, 4.96, 0, 0, 0, 0
08:50:41, 719225441, 11.09, 99791.73, -16.23, -0.52, -0.09, 4.97, 0, 0, 0, 0
08:50:42, 719225442, 11.09, 99792.13, -16.26, -0.03, -0.01, 4.97, 0, 0, 0, 0
08:50:43, 719225443, 11.10, 99790.94, -16.16, 0.10, 0.01, 4.97, 0, 0, 0, 0
08:50:44, 719225444, 11.11, 99793.30, -16.36, -0.20, -0.04, 4.96, 0, 0, 0, 0
08:50:45, 719225445, 11.10, 99789.52, -16.04, 0.32, 0.04, 4.96, 0, 0, 0, 0
08:50:46, 719225446, 11.12, 99791.94, -16.24, -0.20, -0.05, 4.96, 0, 0, 0, 0
08:50:47, 719225447, 11.12, 99791.36, -16.20, 0.05, -0.00, 4.97, 0, 0, 0, 0
08:50:48, 719225448, 11.12, 99789.69, -16.05, 0.14, 0.02, 4.97, 0, 0, 0, 0
08:50:49, 719225449, 11.12, 99789.55, -16.04, 0.01, -0.00, 4.96, 0, 0, 0, 0
08:50:50, 719225450, 11.13, 99792.04, -16.25, -0.21, -0.04, 4.96, 0, 0, 0, 0
