16:07:29, 1670083649, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.74, 101441.13, 79.30, -0.01, -0.02, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:30, 1670083650, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.76, 101438.45, 79.52, 0.22, 0.02, 835.00, 146.78, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:31, 1670083651, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.76, 101441.95, 79.23, -0.29, -0.07, 928.00, 163.13, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:32, 1670083652, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.76, 101438.74, 79.49, 0.27, 0.03, 835.00, 146.78, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:33, 1670083653, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.77, 101439.34, 79.44, -0.05, -0.02, 861.00, 151.35, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:34, 1670083654, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.77, 101440.22, 79.37, -0.07, -0.02, 995.00, 174.90, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:35, 1670083655, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.78, 101439.81, 79.40, 0.03, -0.00, 1016.00, 178.59, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:36, 1670083656, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.78, 101437.88, 79.57, 0.16, 0.01, 1017.00, 178.77, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:37, 1670083657, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.79, 101440.38, 79.36, -0.21, -0.04, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:38, 1670083658, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.80, 101439.55, 79.43, 0.07, -0.00, 864.00, 151.88, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:39, 1670083659, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.81, 101439.35, 79.44, 0.02, -0.01, 1004.00, 176.48, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:40, 1670083660, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.81, 101438.17, 79.54, 0.10, 0.01, 836.00, 146.95, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:41, 1670083661, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.81, 101440.92, 79.31, -0.23, -0.04, 995.00, 174.90, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:42, 1670083662, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.82, 101443.15, 79.13, -0.18, -0.04, 861.00, 151.35, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:43, 1670083663, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.83, 101440.85, 79.32, 0.19, 0.02, 863.00, 151.70, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:44, 1670083664, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.83, 101439.88, 79.40, 0.08, 0.00, 864.00, 151.88, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:45, 1670083665, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.83, 101438.27, 79.53, 0.13, 0.01, 851.00, 149.59, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:46, 1670083666, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.84, 101438.38, 79.52, -0.01, -0.01, 980.00, 172.27, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:47, 1670083667, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.84, 101438.28, 79.53, 0.01, -0.00, 866.00, 152.23, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:48, 1670083668, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.85, 101443.54, 79.10, -0.44, -0.07, 993.00, 174.55, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:49, 1670083669, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.85, 101442.71, 79.16, 0.07, 0.00, 1002.00, 176.13, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:50, 1670083670, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.86, 101444.27, 79.04, -0.13, -0.03, 971.00, 170.68, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:51, 1670083671, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.86, 101453.97, 78.23, -0.81, -0.15, 835.00, 146.78, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:52, 1670083672, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.87, 101452.80, 78.33, 0.10, -0.03, 1015.00, 178.42, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:53, 1670083673, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.87, 101454.56, 78.18, -0.15, -0.07, 834.00, 146.60, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:54, 1670083674, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.87, 101457.61, 77.93, -0.25, -0.09, 862.00, 151.52, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:55, 1670083675, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.88, 101462.83, 77.49, -0.43, -0.13, 835.00, 146.78, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:56, 1670083676, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.88, 101471.42, 76.78, -0.71, -0.20, 822.00, 144.49, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:57, 1670083677, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.88, 101472.30, 76.74, -0.04, -0.09, 988.00, 173.67, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:58, 1670083678, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101473.73, 76.59, -0.15, -0.12, 870.00, 152.93, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:07:59, 1670083679, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101475.59, 76.44, -0.15, -0.13, 993.00, 174.55, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:00, 1670083680, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101475.83, 76.42, -0.02, -0.12, 972.00, 170.86, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:01, 1670083681, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101473.80, 76.58, 0.17, -0.08, 1003.00, 176.31, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:02, 1670083682, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101474.31, 76.54, -0.04, -0.10, 851.00, 149.59, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:03, 1670083683, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101475.36, 76.45, -0.09, -0.11, 824.00, 144.84, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:04, 1670083684, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101469.28, 76.96, 0.50, -0.01, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:05, 1670083685, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.90, 101476.86, 76.33, -0.63, -0.17, 995.00, 174.90, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:06, 1670083686, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.89, 101474.26, 76.55, 0.22, -0.04, 850.00, 149.41, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:07, 1670083687, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.87, 101480.34, 76.04, -0.50, -0.15, 878.00, 154.34, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:08, 1670083688, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.86, 101483.53, 75.78, -0.27, -0.12, 993.00, 174.55, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:09, 1670083689, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.86, 101484.61, 75.69, -0.09, -0.10, 1013.00, 178.07, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:10, 1670083690, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.85, 101481.24, 75.97, 0.28, -0.05, 991.00, 174.20, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:11, 1670083691, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.84, 101487.04, 75.49, -0.48, -0.16, 1023.00, 179.82, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:12, 1670083692, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.84, 101489.02, 75.32, -0.17, -0.13, 874.00, 153.63, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:13, 1670083693, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.84, 101488.95, 75.33, 0.01, -0.09, 1016.00, 178.59, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:14, 1670083694, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.83, 101490.45, 75.20, -0.12, -0.11, 1017.00, 178.77, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:15, 1670083695, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.82, 101488.75, 75.34, 0.14, -0.07, 985.00, 173.14, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:16, 1670083696, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.82, 101490.32, 75.21, -0.13, -0.11, 834.00, 146.60, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:17, 1670083697, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.81, 101488.50, 75.36, 0.15, -0.06, 860.00, 151.17, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:18, 1670083698, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.79, 101487.47, 75.45, 0.09, -0.06, 832.00, 146.25, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:19, 1670083699, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.77, 101489.36, 75.29, -0.16, -0.09, 991.00, 174.20, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:20, 1670083700, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.76, 101488.72, 75.10, -0.19, -0.10, 860.00, 151.17, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:21, 1670083701, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.75, 101489.44, 75.29, 0.19, -0.04, 988.00, 173.67, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:22, 1670083702, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.72, 101492.98, 74.99, -0.29, -0.11, 988.00, 173.67, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:23, 1670083703, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.72, 101489.76, 75.26, 0.27, -0.02, 1015.00, 178.42, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
