uid,datetime,latitude,longitude,altitude,vertical_velocity,ground_speed,satellites
5.70791E+15,2023-10-14T15:02:37Z,33.40983333,-105.3312167,1652.6,0.01,0.108,9
5.70791E+15,2023-10-14T15:02:44Z,33.40983333,-105.3312,1652.5,0.07,0.072,9
5.70791E+15,2023-10-14T15:02:51Z,33.40983333,-105.3312,1652.3,-0.03,0.036,9
5.70791E+15,2023-10-14T15:03:01Z,33.40983333,-105.3312,1653,0.13,0.072,9
5.70791E+15,2023-10-14T15:03:09Z,33.40983333,-105.3312,1653,0.12,0.288,9
5.70791E+15,2023-10-14T15:03:18Z,33.40983333,-105.3312,1653.1,0.03,0.324,9
5.70791E+15,2023-10-14T15:03:26Z,33.40983333,-105.3312,1653.2,0.1,0.108,9
5.70791E+15,2023-10-14T15:03:37Z,33.40983333,-105.3312,1652.7,-0.09,0.072,9
5.70791E+15,2023-10-14T15:03:46Z,33.40983333,-105.3312,1652.3,0,0.216,9
5.70791E+15,2023-10-14T15:03:53Z,33.40983333,-105.3312,1652.4,-0.04,0.144,9
5.70791E+15,2023-10-14T15:04:01Z,33.40983333,-105.3312,1652.8,0.05,0.252,9
5.70791E+15,2023-10-14T15:04:08Z,33.40983333,-105.3312,1652.4,0.03,0.072,9
5.70791E+15,2023-10-14T15:04:19Z,33.40983333,-105.3312,1652.4,-0.06,0.18,9
5.70791E+15,2023-10-14T15:04:28Z,33.40983333,-105.3312,1652.9,-0.12,0.18,9
5.70791E+15,2023-10-14T15:04:34Z,33.40983333,-105.3312167,1652.9,0.08,0.108,9
5.70791E+15,2023-10-14T15:04:43Z,33.40983333,-105.3312167,1652.4,0.01,0,9
5.70791E+15,2023-10-14T15:04:51Z,33.40983333,-105.3312167,1652,0.16,0.144,9
5.70791E+15,2023-10-14T15:05:01Z,33.40983333,-105.3312,1652.2,0.05,0.468,9
5.70791E+15,2023-10-14T15:05:10Z,33.40985,-105.3312,1652.2,-0.04,0.144,8
5.70791E+15,2023-10-14T15:05:18Z,33.40985,-105.3312,1652.4,-0.09,0.324,9
5.70791E+15,2023-10-14T15:05:26Z,33.40983333,-105.3312,1653.1,0.04,0.36,9
5.70791E+15,2023-10-14T15:05:33Z,33.40983333,-105.3312,1652.8,0.03,0.036,9
5.70791E+15,2023-10-14T15:05:37Z,33.40983333,-105.3312,1652.8,0.07,0.108,9
5.70791E+15,2023-10-14T15:05:44Z,33.40983333,-105.3312,1652.9,-0.04,0.072,9
5.70791E+15,2023-10-14T15:05:53Z,33.40983333,-105.3312,1652.1,-0.09,0.252,9
5.70791E+15,2023-10-14T15:06:02Z,33.40983333,-105.3312,1651.6,0.02,0.036,9
5.70791E+15,2023-10-14T15:06:11Z,33.40983333,-105.3312,1651.8,-0.03,0.18,9
5.70791E+15,2023-10-14T15:06:20Z,33.40983333,-105.3312,1652.9,0.08,0.252,9
5.70791E+15,2023-10-14T15:06:29Z,33.40983333,-105.3312167,1652.7,-0.04,0.072,9
5.70791E+15,2023-10-14T15:06:37Z,33.40983333,-105.3312167,1652.5,0.11,0.072,9
5.70791E+15,2023-10-14T15:06:44Z,33.40983333,-105.3312167,1652.6,0.1,0.072,9
5.70791E+15,2023-10-14T15:06:53Z,33.40983333,-105.3312167,1652.6,0,0.108,9
5.70791E+15,2023-10-14T15:07:00Z,33.40983333,-105.3312167,1652.7,-0.08,0.108,9
5.70791E+15,2023-10-14T15:07:10Z,33.40983333,-105.3312,1652.9,0.09,0.108,9
5.70791E+15,2023-10-14T15:07:20Z,33.40983333,-105.3312,1653.6,-0.04,0.072,9
5.70791E+15,2023-10-14T15:07:29Z,33.40983333,-105.3312,1653.6,0.02,0.108,9
5.70791E+15,2023-10-14T15:07:34Z,33.40983333,-105.3312167,1653.1,-0.16,0.036,9
5.70791E+15,2023-10-14T15:07:43Z,33.40983333,-105.3312167,1652.2,0.1,0.108,9
5.70791E+15,2023-10-14T15:07:53Z,33.40983333,-105.3312167,1652.7,0.07,0.108,9
5.70791E+15,2023-10-14T15:08:04Z,33.40983333,-105.3312167,1652.7,0.06,0.072,9
5.70791E+15,2023-10-14T15:08:12Z,33.40983333,-105.3312167,1653.1,-0.06,0.18,9
5.70791E+15,2023-10-14T15:08:21Z,33.40983333,-105.3312167,1652.9,0.01,0.18,9
5.70791E+15,2023-10-14T15:08:29Z,33.40983333,-105.3312167,1652.7,-0.16,0.072,9
5.70791E+15,2023-10-14T15:08:38Z,33.40983333,-105.3312167,1653,0.07,0.288,8
5.70791E+15,2023-10-14T15:08:48Z,33.40983333,-105.3312167,1653.1,0.14,0.252,9
5.70791E+15,2023-10-14T15:09:02Z,33.40983333,-105.3312167,1653.2,-0.05,0.108,9
5.70791E+15,2023-10-14T15:09:10Z,33.40983333,-105.3312167,1652.8,-0.05,0.288,9
5.70791E+15,2023-10-14T15:09:29Z,33.40983333,-105.3312,1652.9,0.09,0.108,9
5.70791E+15,2023-10-14T15:09:36Z,33.40983333,-105.3312167,1652.8,-0.21,0.18,9
5.70791E+15,2023-10-14T15:09:44Z,33.40983333,-105.3312167,1653,-0.03,0.288,9
5.70791E+15,2023-10-14T15:09:55Z,33.40983333,-105.3312,1652.8,0.03,0.036,9
5.70791E+15,2023-10-14T15:10:06Z,33.40983333,-105.3312167,1652.6,0,0.288,9
5.70791E+15,2023-10-14T15:10:15Z,33.40983333,-105.3312,1652.2,-0.07,0.108,9
5.70791E+15,2023-10-14T15:10:23Z,33.40983333,-105.3312,1652,0.14,0.288,9
5.70791E+15,2023-10-14T15:10:32Z,33.40983333,-105.3312,1652.2,0.17,0.18,9
5.70791E+15,2023-10-14T15:10:58Z,33.40983333,-105.3312167,1652.7,0,0.072,9
5.70791E+15,2023-10-14T15:11:04Z,33.40983333,-105.3312167,1653.2,0.04,0.072,9
5.70791E+15,2023-10-14T15:11:12Z,33.40983333,-105.3312167,1653.4,-0.06,0.072,9
5.70791E+15,2023-10-14T15:11:20Z,33.40983333,-105.3312167,1653.9,-0.06,0.072,9
5.70791E+15,2023-10-14T15:11:29Z,33.40983333,-105.3312167,1653.2,0.01,0.252,9
5.70791E+15,2023-10-14T15:11:38Z,33.40983333,-105.3312167,1652.9,-0.01,0.108,9
5.70791E+15,2023-10-14T15:11:49Z,33.40983333,-105.3312,1654,-0.01,0.072,9
5.70791E+15,2023-10-14T15:11:55Z,33.40983333,-105.3312167,1653.8,-0.09,0.252,9
5.70791E+15,2023-10-14T15:12:04Z,33.40983333,-105.3312167,1652.9,-0.1,0.144,9
5.70791E+15,2023-10-14T15:12:14Z,33.40983333,-105.3312,1652.7,-0.08,0.18,9
5.70791E+15,2023-10-14T15:12:23Z,33.40983333,-105.3312,1653.4,-0.04,0.072,9
5.70791E+15,2023-10-14T15:12:31Z,33.40983333,-105.3312,1654,-0.04,0.396,9
5.70791E+15,2023-10-14T15:12:40Z,33.40983333,-105.3312,1653.5,-0.35,0.684,9
5.70791E+15,2023-10-14T15:12:48Z,33.40983333,-105.3312,1652.9,-0.04,0.108,9
5.70791E+15,2023-10-14T15:12:56Z,33.40983333,-105.3312,1653.6,-0.09,0.216,9
5.70791E+15,2023-10-14T15:13:05Z,33.40983333,-105.3312167,1653.7,-0.16,0.144,9
5.70791E+15,2023-10-14T15:13:11Z,33.40983333,-105.3312167,1653.2,0.04,0.072,8
5.70791E+15,2023-10-14T15:13:14Z,33.40983333,-105.3312167,1652.9,-0.09,0.396,8
5.70791E+15,2023-10-14T15:13:19Z,33.40983333,-105.3312167,1652.7,0.14,0.144,8
5.70791E+15,2023-10-14T15:13:24Z,33.40983333,-105.3312167,1653.2,-0.02,0.108,8
5.70791E+15,2023-10-14T15:13:29Z,33.40983333,-105.3312,1652.9,0.08,0.036,8
5.70791E+15,2023-10-14T15:13:37Z,33.40983333,-105.3312,1653.4,0.05,0.144,9
5.70791E+15,2023-10-14T15:13:45Z,33.40983333,-105.3312,1653.9,0.09,0.252,9
5.70791E+15,2023-10-14T15:13:50Z,33.40983333,-105.3312,1653.4,-0.01,0.144,9
5.70791E+15,2023-10-14T15:13:55Z,33.40983333,-105.3312167,1653.4,0.04,0.18,8
5.70791E+15,2023-10-14T15:13:59Z,33.40983333,-105.3312167,1653.3,-0.11,0.324,9
5.70791E+15,2023-10-14T15:14:03Z,33.40983333,-105.3312167,1653.4,0.02,0.072,9
5.70791E+15,2023-10-14T15:14:07Z,33.40985,-105.3312,1653.3,-0.13,0.036,9
5.70791E+15,2023-10-14T15:14:12Z,33.40983333,-105.3312167,1653.4,-0.05,0.36,9
5.70791E+15,2023-10-14T15:14:15Z,33.40983333,-105.3312167,1653.3,-0.06,0.396,9
5.70791E+15,2023-10-14T15:14:20Z,33.40983333,-105.3312,1652.8,-0.12,0.144,9
5.70791E+15,2023-10-14T15:14:23Z,33.40983333,-105.3312,1652.8,0.04,0.108,9
5.70791E+15,2023-10-14T15:14:32Z,33.40983333,-105.3312,1652.9,-0.03,0.288,9
5.70791E+15,2023-10-14T15:14:42Z,33.40983333,-105.3312,1653,0.1,0.288,9
5.70791E+15,2023-10-14T15:14:50Z,33.40983333,-105.3312,1652.3,-0.03,0.072,9
5.70791E+15,2023-10-14T15:14:58Z,33.40983333,-105.3312,1652.8,0.05,0.108,9
5.70791E+15,2023-10-14T15:15:06Z,33.40983333,-105.3312,1652.2,-0.05,0.216,9
5.70791E+15,2023-10-14T15:15:14Z,33.40983333,-105.3312,1652.6,-0.09,0.216,9
5.70791E+15,2023-10-14T15:15:23Z,33.40983333,-105.3312,1653.1,-0.09,0.396,9
5.70791E+15,2023-10-14T15:15:31Z,33.40983333,-105.3312,1653.4,-0.03,0.144,9
5.70791E+15,2023-10-14T15:15:39Z,33.40983333,-105.3312,1653.9,-0.05,0.108,8
5.70791E+15,2023-10-14T15:15:47Z,33.40983333,-105.3312,1654.4,0.02,0.144,9
5.70791E+15,2023-10-14T15:15:58Z,33.40983333,-105.3312,1654.5,0.14,0.108,9
5.70791E+15,2023-10-14T15:16:07Z,33.40983333,-105.3312,1654,-0.01,0.288,9
5.70791E+15,2023-10-14T15:16:16Z,33.40983333,-105.3312,1653.6,-0.04,0.108,9
5.70791E+15,2023-10-14T15:16:40Z,33.40983333,-105.3312,1653.6,0.2,0.108,9
5.70791E+15,2023-10-14T15:16:48Z,33.40983333,-105.3312,1653.1,0.07,0.216,9
5.70791E+15,2023-10-14T15:16:57Z,33.40983333,-105.3312,1652.9,0.12,0.252,9
5.70791E+15,2023-10-14T15:17:05Z,33.40983333,-105.3312,1653.7,0.05,0.144,9
5.70791E+15,2023-10-14T15:17:14Z,33.40983333,-105.3312,1653.7,-0.05,0.324,9
5.70791E+15,2023-10-14T15:17:26Z,33.40983333,-105.3312,1653.4,0.18,0.072,9
5.70791E+15,2023-10-14T15:17:38Z,33.40983333,-105.3312167,1653.3,-0.11,0.18,9
5.70791E+15,2023-10-14T15:17:49Z,33.40983333,-105.3312167,1653.6,-0.11,0.216,9
5.70791E+15,2023-10-14T15:17:57Z,33.40983333,-105.3312,1653.3,-0.16,0.288,8
5.70791E+15,2023-10-14T15:18:55Z,33.40983333,-105.3312167,1653.9,0.01,0.144,9
5.70791E+15,2023-10-14T15:19:04Z,33.40983333,-105.3312167,1654.4,-0.03,0.18,8
5.70791E+15,2023-10-14T15:19:14Z,33.40983333,-105.3312167,1654.7,0.07,0.072,9
5.70791E+15,2023-10-14T15:19:25Z,33.40983333,-105.3312167,1654.5,-0.04,0.144,8
5.70791E+15,2023-10-14T15:19:34Z,33.40983333,-105.3312167,1654.8,0.02,0.108,9
5.70791E+15,2023-10-14T15:19:47Z,33.40983333,-105.3312167,1654.6,-0.06,0.18,9
5.70791E+15,2023-10-14T15:19:58Z,33.40983333,-105.3312167,1653.8,-0.05,0.18,9
5.70791E+15,2023-10-14T15:20:07Z,33.40983333,-105.3312167,1653.8,0.11,0.18,9
5.70791E+15,2023-10-14T15:20:20Z,33.40983333,-105.3312167,1653.4,-0.02,0.144,9
5.70791E+15,2023-10-14T15:20:28Z,33.40983333,-105.3312167,1653.3,-0.03,0.036,9
5.70791E+15,2023-10-14T15:20:35Z,33.40983333,-105.3312167,1653,0.06,0.072,9
5.70791E+15,2023-10-14T15:20:41Z,33.40983333,-105.3312167,1652.9,-0.02,0.108,9
5.70791E+15,2023-10-14T15:20:50Z,33.40983333,-105.3312167,1653.1,0.01,0.036,9
5.70791E+15,2023-10-14T15:21:00Z,33.40983333,-105.3312,1653.7,-0.03,0.216,9
5.70791E+15,2023-10-14T15:21:06Z,33.40983333,-105.3312,1653.7,-0.19,0.108,9
5.70791E+15,2023-10-14T15:21:10Z,33.40983333,-105.3312,1653.7,-0.06,0.216,9
5.70791E+15,2023-10-14T15:21:19Z,33.40983333,-105.3312,1653,-0.14,0.252,9
5.70791E+15,2023-10-14T15:21:27Z,33.40983333,-105.3312,1652.3,0.05,0.216,9
5.70791E+15,2023-10-14T15:21:35Z,33.40983333,-105.3312,1653,-0.05,0.108,9
5.70791E+15,2023-10-14T15:21:45Z,33.40983333,-105.3312167,1654.3,0.22,0.288,9
5.70791E+15,2023-10-14T15:21:53Z,33.40983333,-105.3312,1654.8,0.08,0.072,9
5.70791E+15,2023-10-14T15:21:58Z,33.40983333,-105.3312,1654.9,0.06,0.108,9
5.70791E+15,2023-10-14T15:22:02Z,33.40983333,-105.3312,1654.8,0.06,0.108,9
5.70791E+15,2023-10-14T15:22:08Z,33.40983333,-105.3312167,1655.5,-0.09,0.216,9
5.70791E+15,2023-10-14T15:22:15Z,33.40983333,-105.3312167,1656.3,-0.05,0.108,9
5.70791E+15,2023-10-14T15:22:19Z,33.40983333,-105.3312167,1656.2,0.11,0.036,8
5.70791E+15,2023-10-14T15:22:27Z,33.40983333,-105.3312167,1655.8,0.02,0.252,9
5.70791E+15,2023-10-14T15:22:34Z,33.40983333,-105.3312167,1655.2,0.03,0.144,9
5.70791E+15,2023-10-14T15:22:41Z,33.40983333,-105.3312,1655.2,-0.03,0.144,9
5.70791E+15,2023-10-14T15:22:50Z,33.40983333,-105.3312,1654.9,0.06,0.108,9
5.70791E+15,2023-10-14T15:22:54Z,33.40983333,-105.3312,1654.9,-0.03,0.108,9
5.70791E+15,2023-10-14T15:22:59Z,33.40983333,-105.3312,1654.8,0.08,0.108,9
5.70791E+15,2023-10-14T15:23:08Z,33.40983333,-105.3312,1654.8,0.05,0.18,9
5.70791E+15,2023-10-14T15:23:16Z,33.40983333,-105.3312,1654.7,0.04,0.108,9
5.70791E+15,2023-10-14T15:23:27Z,33.40983333,-105.3312,1655,0.08,0.216,9
5.70791E+15,2023-10-14T15:23:35Z,33.40983333,-105.3312,1654.7,-0.07,0.216,9
5.70791E+15,2023-10-14T15:23:42Z,33.40983333,-105.3312167,1654.5,-0.03,0.432,9
5.70791E+15,2023-10-14T15:23:46Z,33.40983333,-105.3312167,1654.3,-0.1,0.18,9
5.70791E+15,2023-10-14T15:23:51Z,33.40983333,-105.3312167,1654.8,0.14,0.18,9
5.70791E+15,2023-10-14T15:24:07Z,33.40983333,-105.3312167,1655.7,0.02,0.36,9
5.70791E+15,2023-10-14T15:24:19Z,33.40983333,-105.33125,1653.6,-0.18,0.288,9
5.70791E+15,2023-10-14T15:24:27Z,33.40983333,-105.33125,1654,-0.06,0.468,10
5.70791E+15,2023-10-14T15:24:36Z,33.40983333,-105.3312667,1655.2,-0.12,0.036,9
5.70791E+15,2023-10-14T15:24:44Z,33.40983333,-105.3312833,1656.2,-0.1,0.468,9
5.70791E+15,2023-10-14T15:24:53Z,33.40983333,-105.3312833,1654.9,-0.01,0.18,10
5.70791E+15,2023-10-14T15:25:10Z,33.40983333,-105.3312833,1655.9,-0.03,0.144,10
5.70791E+15,2023-10-14T15:25:17Z,33.40983333,-105.3312667,1657,-0.02,0.288,10
5.70791E+15,2023-10-14T15:25:30Z,33.40983333,-105.3312833,1654.4,0.87,1.08,9
5.70791E+15,2023-10-14T15:25:40Z,33.40983333,-105.3312667,1653.8,0.01,0.828,10
5.70791E+15,2023-10-14T15:25:44Z,33.40981667,-105.3312667,1653,-0.09,0.324,10
5.70791E+15,2023-10-14T15:25:52Z,33.40981667,-105.33125,1652.1,0.09,0.252,9
5.70791E+15,2023-10-14T15:26:01Z,33.40983333,-105.33125,1652.4,0.05,0.18,9
5.70791E+15,2023-10-14T15:26:19Z,33.40983333,-105.33125,1652.1,-0.01,0.144,9
5.70791E+15,2023-10-14T15:26:27Z,33.40983333,-105.33125,1652.4,0.04,0.072,9
5.70791E+15,2023-10-14T15:26:35Z,33.40983333,-105.33125,1650.6,-0.01,0.18,10
5.70791E+15,2023-10-14T15:26:43Z,33.40983333,-105.33125,1650.5,0.16,0.18,9
5.70791E+15,2023-10-14T15:26:52Z,33.40983333,-105.33125,1652.3,-0.06,0.18,9
5.70791E+15,2023-10-14T15:27:01Z,33.40983333,-105.33125,1653.8,0.1,0.504,9
5.70791E+15,2023-10-14T15:27:12Z,33.40983333,-105.33125,1654.6,0.03,0.324,9
5.70791E+15,2023-10-14T15:27:19Z,33.40983333,-105.33125,1654.1,-0.11,0.54,10
5.70791E+15,2023-10-14T15:27:29Z,33.40983333,-105.33125,1654.1,0.07,0.072,10
5.70791E+15,2023-10-14T15:27:36Z,33.40983333,-105.33125,1653.7,0.03,0.288,8
5.70791E+15,2023-10-14T15:27:46Z,33.40983333,-105.33125,1653,0.02,0.072,9
5.70791E+15,2023-10-14T15:27:55Z,33.40983333,-105.3312333,1652,0.01,0.216,9
5.70791E+15,2023-10-14T15:28:06Z,33.40983333,-105.33125,1651.3,0.12,0.216,9
5.70791E+15,2023-10-14T15:28:15Z,33.40983333,-105.33125,1652.3,0.1,0.216,9
5.70791E+15,2023-10-14T15:28:19Z,33.40983333,-105.33125,1652.5,-0.19,0.144,9
5.70791E+15,2023-10-14T15:28:28Z,33.40983333,-105.33125,1653.5,-0.06,0.108,9
5.70791E+15,2023-10-14T15:28:39Z,33.40983333,-105.3312667,1656.9,0.1,0.144,8
5.70791E+15,2023-10-14T15:28:45Z,33.40983333,-105.3312667,1660.1,0.1,0.252,7
5.70791E+15,2023-10-14T15:28:54Z,33.40983333,-105.3312833,1665.5,0.05,0.288,9
5.70791E+15,2023-10-14T15:29:04Z,33.40983333,-105.3312833,1668,-0.06,0.108,8
5.70791E+15,2023-10-14T15:29:12Z,33.40983333,-105.3312833,1666.7,0.04,0.144,8
5.70791E+15,2023-10-14T15:29:20Z,33.40983333,-105.3313,1665.3,-0.05,0.9,9
5.70791E+15,2023-10-14T15:29:29Z,33.40985,-105.3313,1662.2,0.26,0.432,9
5.70791E+15,2023-10-14T15:29:41Z,33.40985,-105.3312833,1661.8,0.13,2.664,9
5.70791E+15,2023-10-14T15:29:46Z,33.40985,-105.3312833,1662.1,0.05,1.62,9
5.70791E+15,2023-10-14T15:29:55Z,33.40985,-105.3312833,1660.3,-0.08,1.512,9
5.70791E+15,2023-10-14T15:30:05Z,33.40985,-105.3312667,1659,0.03,0.792,9
5.70791E+15,2023-10-14T15:30:15Z,33.40985,-105.3312667,1660.9,1.72,1.008,9
5.70791E+15,2023-10-14T15:30:22Z,33.40995,-105.3313,1692.9,4.93,11.592,9
5.70791E+15,2023-10-14T15:30:33Z,33.40998333,-105.3314833,1755,6.02,5.436,9
5.70791E+15,2023-10-14T15:30:41Z,33.4099,-105.33165,1795.1,5.47,13.572,9
5.70791E+15,2023-10-14T15:30:50Z,33.40991667,-105.3318333,1845.8,4.92,8.892,9
5.70791E+15,2023-10-14T15:30:55Z,33.40988333,-105.3318667,1869.1,5.15,5.868,9
5.70791E+15,2023-10-14T15:31:03Z,33.40996667,-105.3322,1915.6,6.01,15.012,9
5.70791E+15,2023-10-14T15:31:11Z,33.41018333,-105.33235,1960.1,5.9,13.14,9
5.70791E+15,2023-10-14T15:31:21Z,33.41043333,-105.3326333,2018.2,6.12,19.116,9
5.70791E+15,2023-10-14T15:31:32Z,33.41101667,-105.3326333,2078.1,5.61,22.464,9
5.70791E+15,2023-10-14T15:31:38Z,33.41123333,-105.3326833,2115.9,6.01,18.468,9
5.70791E+15,2023-10-14T15:31:47Z,33.41178333,-105.3326333,2158.7,5.1,24.696,9
5.70791E+15,2023-10-14T15:31:56Z,33.41226667,-105.3327,2208.6,4.95,28.404,9
5.70791E+15,2023-10-14T15:32:05Z,33.41275,-105.3326,2262.3,6.14,25.992,9
5.70791E+15,2023-10-14T15:32:27Z,33.41395,-105.3321,2394.3,5.93,27.216,9
5.70791E+15,2023-10-14T15:32:36Z,33.4142,-105.3318667,2447.7,4.78,13.608,9
5.70791E+15,2023-10-14T15:32:47Z,33.41415,-105.3313,2504,5.95,22.932,9
5.70791E+15,2023-10-14T15:32:56Z,33.41431667,-105.33065,2555.6,6.11,27.036,9
5.70791E+15,2023-10-14T15:33:06Z,33.41456667,-105.3297333,2614,5.72,31.608,9
5.70791E+15,2023-10-14T15:33:16Z,33.41511667,-105.3288833,2663.8,5.33,42.48,9
5.70791E+15,2023-10-14T15:33:23Z,33.41538333,-105.3281667,2704.5,6.49,33.84,9
5.70791E+15,2023-10-14T15:33:30Z,33.41556667,-105.3275333,2747.3,5.19,38.556,9
5.70791E+15,2023-10-14T15:33:40Z,33.41588333,-105.32635,2796.1,5.53,34.452,9
5.70791E+15,2023-10-14T15:33:49Z,33.41611667,-105.3253667,2846.7,5.29,45.828,9
5.70791E+15,2023-10-14T15:33:59Z,33.41636667,-105.3242167,2905.4,4.89,48.276,9
5.70791E+15,2023-10-14T15:34:07Z,33.41651667,-105.3230833,2940.2,4.45,38.124,9
5.70791E+15,2023-10-14T15:34:16Z,33.41678333,-105.3219667,2992.9,6.11,44.604,9
5.70791E+15,2023-10-14T15:34:26Z,33.41691667,-105.3208833,3054.6,7.07,39.6,9
5.70791E+15,2023-10-14T15:34:56Z,33.4172,-105.3171833,3244.1,6.43,43.596,9
5.70791E+15,2023-10-14T15:35:26Z,33.41751667,-105.3130167,3439,6.65,58.392,9
5.70791E+15,2023-10-14T15:35:32Z,33.41758333,-105.3119333,3471.4,4.77,59.544,9
5.70791E+15,2023-10-14T15:35:43Z,33.41761667,-105.3102333,3537,5.59,56.196,9
5.70791E+15,2023-10-14T15:35:55Z,33.4175,-105.3083167,3613.5,6.65,59.22,9
5.70791E+15,2023-10-14T15:36:07Z,33.41726667,-105.3063833,3692,6.26,61.488,9
5.70791E+15,2023-10-14T15:36:45Z,33.4167,-105.3005833,3934.7,4.83,49.932,9
5.70791E+15,2023-10-14T15:36:51Z,33.4168,-105.2996833,3966.6,6.24,54.972,9
5.70791E+15,2023-10-14T15:37:00Z,33.41678333,-105.2982,4026.8,6.64,46.332,9
5.70791E+15,2023-10-14T15:37:16Z,33.4169,-105.2956833,4131.3,6.07,60.3,9
5.70791E+15,2023-10-14T15:37:27Z,33.417,-105.2940167,4198.4,4.55,47.304,9
5.70791E+15,2023-10-14T15:37:37Z,33.41725,-105.2924333,4260.7,7.45,52.776,9
5.70791E+15,2023-10-14T15:37:47Z,33.4174,-105.2907833,4326.1,5.26,63.9,9
5.70791E+15,2023-10-14T15:37:56Z,33.41766667,-105.2891667,4374,6.73,56.016,9
5.70791E+15,2023-10-14T15:38:06Z,33.41771667,-105.2876167,4438.5,6.35,58.752,9
5.70791E+15,2023-10-14T15:38:20Z,33.41775,-105.2853,4518.3,5.72,46.476,9
5.70791E+15,2023-10-14T15:38:29Z,33.41781667,-105.2840833,4564.7,5.33,47.304,9
5.70791E+15,2023-10-14T15:38:38Z,33.41775,-105.2825833,4617.5,6.55,50.832,9
5.70791E+15,2023-10-14T15:39:06Z,33.4173,-105.2780833,4780.4,4.09,61.776,9
5.70791E+15,2023-10-14T15:39:12Z,33.41718333,-105.2769667,4810.9,5.81,56.808,9
5.70791E+15,2023-10-14T15:39:18Z,33.41711667,-105.2760667,4848.3,7.05,51.624,9
5.70791E+15,2023-10-14T15:39:28Z,33.41695,-105.27435,4911.7,5.82,48.096,9
5.70791E+15,2023-10-14T15:39:36Z,33.41686667,-105.2731833,4962.7,7.55,53.64,9
5.70791E+15,2023-10-14T15:39:45Z,33.41666667,-105.2716167,5028.4,7.19,51.228,9
5.70791E+15,2023-10-14T15:39:55Z,33.41635,-105.2701,5087.4,5.89,60.048,9
5.70791E+15,2023-10-14T15:40:03Z,33.41621667,-105.2689,5137,5.99,48.708,9
5.70791E+15,2023-10-14T15:40:13Z,33.41593333,-105.2673,5202.7,5.59,57.096,9
5.70791E+15,2023-10-14T15:40:21Z,33.41585,-105.2661333,5241.2,5.69,47.628,9
5.70791E+15,2023-10-14T15:40:27Z,33.41565,-105.26515,5277.2,5.11,65.412,9
5.70791E+15,2023-10-14T15:40:36Z,33.41541667,-105.26345,5319.7,6.34,60.984,9
5.70791E+15,2023-10-14T15:40:44Z,33.41516667,-105.2623,5370.5,4.58,42.768,9
5.70791E+15,2023-10-14T15:40:53Z,33.41496667,-105.2608833,5420.1,6.84,54.684,9
5.70791E+15,2023-10-14T15:41:01Z,33.41466667,-105.25985,5461.9,5.56,47.772,9
5.70791E+15,2023-10-14T15:41:12Z,33.41406667,-105.25805,5518.9,4.37,62.208,9
5.70791E+15,2023-10-14T15:41:22Z,33.41358333,-105.2564167,5575,7,46.368,9
5.70791E+15,2023-10-14T15:41:32Z,33.4133,-105.2551833,5621.1,4.95,47.88,9
5.70791E+15,2023-10-14T15:41:41Z,33.41295,-105.25385,5673.8,4.98,50.616,9
5.70791E+15,2023-10-14T15:41:57Z,33.41205,-105.25165,5763.7,7.84,57.204,9
5.70791E+15,2023-10-14T15:42:05Z,33.4117,-105.2502167,5809.1,4.51,58.968,9
5.70791E+15,2023-10-14T15:42:11Z,33.41155,-105.2492167,5846.6,7.18,54.756,9
5.70791E+15,2023-10-14T15:42:19Z,33.4115,-105.2479,5899,5.08,64.764,9
5.70791E+15,2023-10-14T15:42:44Z,33.41158333,-105.24345,6055.7,6.5,60.084,9
5.70791E+15,2023-10-14T15:42:51Z,33.4117,-105.2424167,6095.5,4.28,46.116,9
5.70791E+15,2023-10-14T15:43:03Z,33.41203333,-105.2404333,6162.2,5.08,69.048,9
5.70791E+15,2023-10-14T15:43:12Z,33.41216667,-105.2387,6204.8,4.57,55.764,9
5.70791E+15,2023-10-14T15:43:20Z,33.4124,-105.2373167,6250.8,6.42,65.592,8
5.70791E+15,2023-10-14T15:43:55Z,33.41296667,-105.2314,6459.1,8.02,59.688,8
5.70791E+15,2023-10-14T15:44:14Z,33.4135,-105.2277167,6590.9,6.45,76.644,9
5.70791E+15,2023-10-14T15:44:23Z,33.4137,-105.2260333,6653,6.14,55.332,9
5.70791E+15,2023-10-14T15:45:03Z,33.41521667,-105.2184,6912.1,7.7,65.772,9
5.70791E+15,2023-10-14T15:45:11Z,33.41573333,-105.2167833,6965.9,6.23,69.876,9
5.70791E+15,2023-10-14T15:45:22Z,33.41628333,-105.2148,7037.4,6.24,77.004,9
5.70791E+15,2023-10-14T15:45:32Z,33.41685,-105.21295,7102.2,5.94,57.672,9
5.70791E+15,2023-10-14T15:45:43Z,33.41726667,-105.2108333,7170.8,7.5,62.172,9
5.70791E+15,2023-10-14T15:45:54Z,33.41788333,-105.209,7233.8,7.17,66.852,9
5.70791E+15,2023-10-14T15:46:05Z,33.41821667,-105.2066667,7293.2,4.45,67.68,9
5.70791E+15,2023-10-14T15:46:12Z,33.41855,-105.2053,7335.1,6.97,76.284,9
5.70791E+15,2023-10-14T15:46:22Z,33.41925,-105.2029833,7387.7,5.15,81.108,9
5.70791E+15,2023-10-14T15:46:32Z,33.41966667,-105.2009833,7454.9,7.03,69.696,9
5.70791E+15,2023-10-14T15:46:40Z,33.42003333,-105.1991167,7506.9,5.83,81.612,9
5.70791E+15,2023-10-14T15:46:47Z,33.42038333,-105.1976333,7550.9,6.83,74.232,9
