DateTime,MET,BatV,Status,LoCFS,CapV,CutC,IntT,Longitude (deg),Latitude (deg),Altitude (m),Heading (deg),GroundSpeed (m/s),VerticalSpeed (m/s),NumSat,Pressure (hPa),Pressure Rate (Pa/sec),Humidity (%),,SENT,TIME
9/16/2023 13:08,0,3.24,0,-2,3,0,288.3,-77.1680618,39.6512285,130.3,32.5,0,0,11,-41.53,0.3,58.08,,14:46:26,60
9/16/2023 13:09,1,3.24,0,-2,3,0,288.3,-77.1680623,39.6512272,130.6,88.1,0,0,12,-41.46,0.67,58.05,,14:56:25,60
9/16/2023 13:09,2,3.24,0,-2,3,0,288.3,-77.1680623,39.6512265,130.7,133.1,0,0,12,-41.87,-1.83,58.04,,15:03:05,75
9/16/2023 13:09,3,3.24,0,-2,3,0,288.3,-77.1680626,39.6512256,130.8,169.6,0,0,12,-41.63,-0.31,58.01,,15:06:52,45
9/16/2023 13:09,4,3.24,0,-2,3,0,288.3,-77.1680628,39.651225,131,199.1,0.1,0,12,-41.61,-0.17,58.01,,15:10:12,60
9/16/2023 13:09,5,3.23,0,-2,3,0,288.3,-77.1680631,39.6512237,131.1,223.1,0,-0.1,11,-41.59,-0.03,57.98,,,
9/16/2023 13:09,6,3.23,0,-2,3,0,288.3,-77.1680636,39.6512228,131.3,242.4,0.1,0,11,-41.63,-0.25,57.96,,,
9/16/2023 13:09,7,3.23,0,-2,3,0,288.3,-77.1680635,39.651222,131.4,258.1,0,0,12,-41.67,-0.5,57.94,,,
9/16/2023 13:09,8,3.23,0,-2,3,0,288.3,-77.168063,39.6512217,131.4,270.9,0.1,0,11,-41.57,0.12,57.94,,,
9/16/2023 13:09,9,3.23,0,-2,3,0,288.3,-77.1680633,39.6512209,131.5,281.2,0.1,0,12,-41.69,-0.59,57.91,,,
9/16/2023 13:09,10,3.23,0,-2,3,0,288.3,-77.1680622,39.6512204,131.6,289.5,0.1,0,11,-41.66,-0.37,57.92,,,
9/16/2023 13:09,11,3.23,0,-2,3,0,288.3,-77.1680617,39.6512199,131.7,296.3,0.1,0,12,-41.58,0.12,57.9,,,
9/16/2023 13:09,12,3.23,0,-2,3,0,288.3,-77.1680608,39.6512195,131.8,301.7,0.1,0,12,-41.58,0.13,57.88,,,
9/16/2023 13:09,13,3.23,0,-2,3,0,288.3,-77.168061,39.6512185,131.9,302.7,0.1,0,12,-41.7,-0.58,57.94,,,
9/16/2023 13:09,14,3.23,0,-2,3,0,288.3,-77.1680604,39.6512182,132,300.5,0.1,0,12,-41.64,-0.21,57.96,,,
9/16/2023 13:09,15,3.23,0,-2,3,0,288.3,-77.1680597,39.6512183,132,298.6,0.1,0,12,-41.62,-0.08,57.97,,,
9/16/2023 13:09,16,3.22,0,-2,3,0,288.3,-77.1680589,39.6512191,131.9,297.1,0.1,0,12,-41.62,-0.07,57.97,,,
9/16/2023 13:09,17,3.22,0,-2,3,0,288.3,-77.1680588,39.6512187,132,295.9,0.1,0,12,-41.66,-0.32,57.95,,,
9/16/2023 13:09,18,3.22,0,-2,3,0,288.3,-77.1680595,39.6512185,132.1,295,0.1,0,12,-41.67,-0.37,57.93,,,
9/16/2023 13:09,19,3.22,0,-2,3,0,288.3,-77.1680591,39.6512182,132.1,294.2,0.1,0,12,-41.55,0.37,57.92,,,
9/16/2023 13:09,20,3.22,0,-2,3,0,288.3,-77.1680584,39.6512187,132.1,293.5,0.1,0,12,-41.68,-0.41,57.88,,,
9/16/2023 13:09,21,3.22,0,-2,3,0,288.3,-77.1680587,39.651218,132.2,289,0.1,0,12,-41.64,-0.16,57.85,,,
9/16/2023 13:09,22,3.22,0,-2,3,0,288.3,-77.1680575,39.6512187,132.1,285.3,0.1,0,12,-41.68,-0.4,57.85,,,
9/16/2023 13:09,23,3.22,0,-2,3,0,288.3,-77.1680566,39.6512182,132.1,282.3,0.1,0.1,12,-41.67,-0.31,57.81,,,
9/16/2023 13:09,24,3.22,0,-2,3,0,288.3,-77.1680566,39.6512187,132,279.9,0.1,0,12,-41.66,-0.24,57.78,,,
9/16/2023 13:09,25,3.22,0,-2,3,0,288.3,-77.1680567,39.651219,132,278,0.1,0,12,-41.62,0.03,57.76,,,
9/16/2023 13:09,26,3.22,0,-2,3,0,288.3,-77.1680555,39.65122,131.8,276.4,0.1,0,12,-41.62,0.02,57.72,,,
9/16/2023 13:09,27,3.22,0,-2,3,0,288.3,-77.1680542,39.6512212,131.5,249.3,0.1,0,12,-41.56,0.38,57.69,,,
9/16/2023 13:09,28,3.22,0,-2,3,0,288.3,-77.1680542,39.651221,131.6,204.1,0.1,0,12,-41.64,-0.12,57.66,,,
9/16/2023 13:09,29,3.22,0,-2,3,0,288.3,-77.1680553,39.6512198,131.7,167.5,0.1,0,12,-41.6,0.13,57.66,,,
9/16/2023 13:09,30,3.22,0,-2,3,0,288.3,-77.1680546,39.6512201,131.6,137.8,0.1,0,12,-41.69,-0.42,57.63,,,
9/16/2023 13:09,31,3.22,0,-2,3,0,288.3,-77.1680547,39.6512195,131.7,113.8,0.1,0,12,-41.65,-0.17,57.61,,,
9/16/2023 13:09,32,3.22,0,-2,3,0,288.3,-77.1680544,39.6512197,131.7,94.4,0.1,0,12,-41.64,-0.1,57.59,,,
9/16/2023 13:09,33,3.22,0,-2,3,0,288.3,-77.1680548,39.6512192,131.8,78.6,0.1,0,12,-41.62,0.02,57.6,,,
9/16/2023 13:09,34,3.22,0,-2,3,0,288.3,-77.1680557,39.6512188,131.8,65.8,0.1,0,12,-41.62,0.03,57.59,,,
9/16/2023 13:09,35,3.22,0,-2,3,0,288.3,-77.1680568,39.6512182,131.9,55.5,0.1,0,12,-41.7,-0.45,57.59,,,
9/16/2023 13:09,36,3.22,0,-2,3,0,288.3,-77.1680571,39.651218,131.9,47.1,0.1,0,12,-41.73,-0.62,57.63,,,
9/16/2023 13:09,37,3.22,0,-2,3,0,288.3,-77.1680567,39.6512177,131.8,40.3,0.1,0,12,-41.7,-0.41,57.7,,,
9/16/2023 13:09,38,3.22,0,-2,3,0,288.3,-77.1680546,39.6512194,131.7,40.1,0.1,0,11,-41.58,0.31,57.86,,,
9/16/2023 13:09,39,3.22,0,-2,3,0,288.3,-77.1680554,39.6512202,131.5,40.5,0.1,0,12,-41.67,-0.24,57.93,,,
9/16/2023 13:09,40,3.22,0,-2,3,0,288.3,-77.1680575,39.6512205,131.1,40.9,0.1,0,12,-41.66,-0.17,58,,,
9/16/2023 13:09,41,3.22,0,-2,3,0,288.3,-77.1680612,39.6512193,130.8,41.1,0.1,0,12,-41.59,0.26,58.14,,,
9/16/2023 13:09,42,3.22,0,-2,3,0,288.3,-77.1680632,39.6512191,130.7,41.4,0.1,0,12,-41.67,-0.22,58.21,,,
9/16/2023 13:09,43,3.22,0,-2,3,0,288.3,-77.1680654,39.6512187,130.7,41.5,0.1,0,12,-41.64,-0.03,58.26,,,
9/16/2023 13:09,44,3.22,0,-2,3,0,288.3,-77.1680663,39.6512174,130.9,41.7,0.1,0,12,-41.67,-0.21,58.25,,,
9/16/2023 13:09,45,3.22,0,-2,3,0,288.3,-77.1680683,39.6512163,131,41.8,0.1,0,12,-41.67,-0.22,58.26,,,
9/16/2023 13:09,46,3.22,0,-2,3,0,288.3,-77.1680688,39.6512166,130.9,41.9,0.1,0,12,-41.59,0.29,58.23,,,
9/16/2023 13:09,47,3.22,0,-2,3,0,288.3,-77.1680688,39.6512168,130.8,42,0.1,0,12,-41.58,0.34,58.25,,,
9/16/2023 13:09,48,3.22,0,-2,3,0,288.3,-77.1680683,39.651217,130.7,42,0.1,0,12,-41.7,-0.4,58.22,,,
9/16/2023 13:09,49,3.22,0,-2,3,0,288.3,-77.1680692,39.6512163,130.7,42.1,0.1,0,12,-41.61,0.15,58.25,,,
9/16/2023 13:09,50,3.22,0,-2,3,0,288.3,-77.1680692,39.6512161,130.7,42.1,0.1,0,12,-41.6,0.2,58.32,,,
9/16/2023 13:09,51,3.22,0,-2,3,0,288.3,-77.1680633,39.6512211,130.1,42.1,0.1,-0.1,12,-41.68,-0.3,58.37,,,
9/16/2023 13:09,52,3.22,0,-2,3,0,288.3,-77.1680612,39.6512227,129.8,42.2,0.1,-0.1,12,-41.62,0.06,58.41,,,
9/16/2023 13:09,53,3.22,0,-2,3,0,288.3,-77.1680599,39.6512232,129.7,42.2,0.1,-0.1,12,-41.64,-0.07,58.46,,,
9/16/2023 13:09,54,3.22,0,-2,3,0,288.3,-77.16806,39.6512224,130,42.2,0.1,0,12,-41.66,-0.19,58.5,,,
9/16/2023 13:09,55,3.22,0,-2,3,0,288.3,-77.1680604,39.6512213,130.1,42.2,0.1,-0.1,12,-41.63,-0.01,58.53,,,
9/16/2023 13:09,56,3.22,0,-2,3,0,288.3,-77.1680587,39.6512198,130.4,42.2,0.1,0,12,-41.58,0.3,58.59,,,
9/16/2023 13:09,57,3.22,0,-2,3,0,288.3,-77.1680554,39.6512204,130.5,43.1,0.2,0,12,-41.67,-0.24,58.72,,,
9/16/2023 13:09,58,3.22,0,-2,3,0,288.3,-77.1680539,39.6512217,130.5,44.3,0.2,-0.1,12,-41.61,0.14,58.76,,,
9/16/2023 13:09,59,3.22,0,-2,3,0,288.3,-77.1680504,39.6512232,130.2,46.5,0.2,-0.2,12,-41.67,-0.22,58.74,,,
9/16/2023 13:09,60,3.22,0,-2,3,0,288.3,-77.1680508,39.6512232,130.5,48.3,0.2,-0.1,12,-41.65,-0.1,58.72,,,
9/16/2023 13:10,61,3.22,0,-2,3,0,288.3,-77.1680527,39.6512227,130.8,49.8,0.2,-0.1,12,-41.68,-0.26,58.69,,,
9/16/2023 13:10,62,3.22,0,-2,3,0,288.3,-77.1680548,39.6512231,130.9,50.9,0.2,-0.1,12,-41.68,-0.25,58.64,,,
9/16/2023 13:10,63,3.22,0,-2,3,0,288.3,-77.1680572,39.6512232,131.1,51.9,0.2,-0.1,11,-41.71,-0.43,58.62,,,
9/16/2023 13:10,64,3.22,0,-2,3,0,288.3,-77.1680566,39.6512263,130.9,52.7,0.2,0,12,-41.62,0.12,58.64,,,
9/16/2023 13:10,65,3.22,0,-2,3,0,288.3,-77.1680593,39.6512282,130.9,53.3,0.2,0,12,-41.67,-0.18,58.68,,,
9/16/2023 13:10,66,3.22,0,-2,3,0,288.3,-77.1680596,39.6512281,130.9,53.8,0.2,0,12,-41.64,0,58.7,,,
9/16/2023 13:10,67,3.22,0,-2,3,0,288.3,-77.1680589,39.6512281,130.7,54.2,0.1,0.1,12,-41.68,-0.24,58.74,,,
9/16/2023 13:10,68,3.22,0,-2,3,0,288.3,-77.1680572,39.651227,130.7,54.5,0.1,0.1,11,-41.67,-0.18,58.77,,,
9/16/2023 13:10,69,3.22,0,-2,3,0,288.3,-77.1680566,39.6512259,130.8,54.8,0.1,0.1,12,-41.66,-0.11,58.75,,,
9/16/2023 13:10,70,3.22,0,-2,3,0,288.3,-77.1680528,39.6512262,130.4,55.7,0.2,0,12,-41.64,0,58.71,,,
9/16/2023 13:10,71,3.22,0,-2,3,0,288.3,-77.1680478,39.6512302,129.6,56.8,0.3,-0.2,12,-41.7,-0.36,58.66,,,
9/16/2023 13:10,72,3.22,0,-2,3,0,288.3,-77.1680416,39.6512381,127.8,54.4,0.7,-0.7,12,-41.59,0.3,58.6,,,
9/16/2023 13:10,73,3.22,0,-2,3,0,288.3,-77.1680454,39.6512394,126.8,49.6,0.7,-0.6,12,-41.73,-0.55,58.57,,,
9/16/2023 13:10,74,3.22,0,-2,3,0,288.3,-77.1680441,39.6512391,126.6,45.7,0.6,-0.4,12,-41.64,-0.01,58.53,,,
9/16/2023 13:10,75,3.22,0,-2,3,0,288.3,-77.1680506,39.6512351,126.8,42.5,0.5,-0.3,11,-41.68,-0.25,58.48,,,
9/16/2023 13:10,76,3.22,0,-2,3,0,288.3,-77.1680515,39.6512321,126.7,39.9,0.4,-0.3,12,-41.55,0.54,58.44,,,
9/16/2023 13:10,77,3.22,0,-2,3,0,288.3,-77.1680496,39.6512324,126.8,37.8,0.3,-0.2,12,-41.68,-0.25,58.41,,,
9/16/2023 13:10,78,3.22,0,-2,3,0,288.3,-77.1680492,39.6512324,126.8,36.2,0.3,-0.2,12,-41.66,-0.12,58.39,,,
9/16/2023 13:10,79,3.22,0,-2,3,0,288.3,-77.1680473,39.6512329,126.7,34.8,0.2,-0.1,11,-41.62,0.14,58.34,,,
9/16/2023 13:10,80,3.22,0,-2,3,0,288.3,-77.1680476,39.6512315,126.9,33.7,0.2,-0.1,11,-41.68,-0.22,58.34,,,
9/16/2023 13:10,81,3.22,0,-2,3,0,288.3,-77.168049,39.6512294,127.1,32.8,0.2,-0.1,12,-41.64,0.03,58.33,,,
9/16/2023 13:10,82,3.22,0,-2,3,0,288.3,-77.1680518,39.6512267,127.7,32.1,0.2,-0.1,11,-41.67,-0.14,58.31,,,
9/16/2023 13:10,83,3.22,0,-2,3,0,288.3,-77.1680542,39.6512248,127.9,31.5,0.1,0,12,-41.73,-0.49,58.31,,,
9/16/2023 13:10,84,3.22,0,-2,3,0,288.3,-77.1680552,39.6512245,127.9,30.7,0.2,-0.1,11,-41.63,0.14,58.33,,,
9/16/2023 13:10,85,3.22,0,-2,3,0,288.3,-77.1680485,39.6512327,125.7,30.9,0.5,-0.9,11,-41.64,0.08,58.3,,,
9/16/2023 13:10,86,3.22,0,-2,3,0,288.3,-77.1680419,39.651248,123.3,29.7,0.8,-1.1,12,-41.61,0.24,58.3,,,
9/16/2023 13:10,87,3.22,0,-2,3,0,288.3,-77.1680348,39.6512449,123,28.8,0.7,-1,11,-41.66,-0.06,58.24,,,
9/16/2023 13:10,88,3.22,0,-2,3,0,288.3,-77.1680317,39.6512412,123.5,90,0.6,-0.8,12,-41.63,0.1,58.21,,,
9/16/2023 13:10,89,3.22,0,-2,3,0,288.3,-77.1680365,39.6512318,125.9,128.7,0.7,-0.8,12,-41.48,0.98,58.17,,,
9/16/2023 13:10,90,3.22,0,-2,3,0,288.3,-77.1680449,39.6512316,126.3,153.2,0.7,-0.4,12,-41.59,0.27,58.15,,,
9/16/2023 13:10,91,3.22,0,-2,3,0,288.3,-77.1680448,39.6512294,126.9,175.8,0.7,-0.2,12,-41.56,0.43,58.11,,,
9/16/2023 13:10,92,3.22,0,-2,3,0,288.3,-77.1680461,39.6512239,128,182.4,0.7,-0.1,12,-41.52,0.64,58.09,,,
9/16/2023 13:10,93,3.22,0,-2,3,0,288.3,-77.1680449,39.6512197,128.8,187.8,0.6,0,12,-41.54,0.49,58.07,,,
9/16/2023 13:10,94,3.22,0,-2,3,0,288.3,-77.1680344,39.6512216,129,192.2,0.6,0,12,-41.48,0.82,58.04,,,
9/16/2023 13:10,95,3.22,0,-2,3,0,288.3,-77.1680285,39.6512259,128,195.7,0.5,0,12,-41.51,0.61,58.01,,,
9/16/2023 13:10,96,3.22,0,-2,3,0,288.3,-77.1680287,39.6512293,127.6,198.5,0.4,0,12,-41.56,0.29,57.97,,,
9/16/2023 13:10,97,3.22,0,-2,3,0,288.3,-77.1680302,39.6512311,126.7,200.9,0.4,0,12,-41.59,0.1,57.95,,,
9/16/2023 13:10,98,3.22,0,-2,3,0,288.3,-77.16803,39.6512246,126,202.7,0.4,0,12,-41.52,0.51,57.93,,,
9/16/2023 13:10,99,3.22,0,-2,3,0,288.3,-77.1680218,39.6512178,124.9,196.1,0.4,-0.1,12,-41.62,-0.12,57.89,,,
9/16/2023 13:10,100,3.22,0,-2,3,0,288.3,-77.1680176,39.6512148,124,190.1,0.5,-0.1,11,-41.6,-0.01,57.88,,,
9/16/2023 13:10,101,3.22,0,-2,3,0,288.3,-77.1680244,39.6512213,123.3,191.3,0.5,-0.2,12,-41.61,-0.07,57.94,,,
9/16/2023 13:10,102,3.22,0,-2,3,0,288.3,-77.1680332,39.6512248,125,205.6,0.6,-0.2,11,-41.66,-0.37,57.97,,,
9/16/2023 13:10,103,3.22,0,-2,3,0,288.3,-77.1680314,39.6512237,126.8,217.3,0.5,-0.2,12,-41.62,-0.12,57.99,,,
9/16/2023 13:10,104,3.22,0,-2,3,0,288.3,-77.1680321,39.6512243,126.6,226.7,0.4,-0.2,12,-41.64,-0.24,57.99,,,
9/16/2023 13:10,105,3.22,0,-2,3,0,288.3,-77.1680309,39.6512242,127,217.8,0.4,-0.2,12,-41.56,0.27,57.98,,,
9/16/2023 13:10,106,3.22,0,-2,3,0,288.3,-77.1680284,39.6512237,127.2,202,0.4,-0.2,11,-41.58,0.13,57.96,,,
9/16/2023 13:10,107,3.22,0,-2,3,0,288.3,-77.168029,39.6512232,127.3,181.7,0.4,-0.2,12,-41.62,-0.12,57.92,,,
9/16/2023 13:10,108,3.22,0,-2,3,0,288.3,-77.1680299,39.651223,127.2,165.2,0.3,-0.1,12,-41.59,0.06,57.89,,,
9/16/2023 13:10,109,3.22,0,-2,3,0,288.3,-77.1680296,39.6512244,127.1,151.8,0.3,-0.1,12,-41.64,-0.24,57.88,,,
9/16/2023 13:10,110,3.22,0,-2,3,0,288.3,-77.1680311,39.6512257,127.4,141,0.3,-0.1,12,-41.57,0.2,57.85,,,
9/16/2023 13:10,111,3.22,0,-2,3,0,288.3,-77.1680339,39.6512253,128.3,132.2,0.2,-0.1,11,-41.5,0.6,57.92,,,
9/16/2023 13:10,112,3.22,0,-2,3,0,288.3,-77.1680347,39.6512258,128.4,125.1,0.2,-0.1,12,-41.55,0.28,57.95,,,
9/16/2023 13:10,113,3.22,0,-2,3,0,288.3,-77.1680368,39.6512251,128,119.3,0.2,-0.1,12,-41.68,-0.52,57.98,,,
9/16/2023 13:10,114,3.22,0,-2,3,0,288.3,-77.1680373,39.6512244,127.5,114.7,0.1,-0.1,12,-41.64,-0.25,57.99,,,
9/16/2023 13:10,115,3.22,0,-2,3,0,288.3,-77.1680373,39.6512253,127.1,110.9,0.2,-0.1,12,-41.63,-0.17,57.98,,,
9/16/2023 13:10,116,3.22,0,-2,3,0,288.3,-77.1680369,39.6512251,126.8,110.2,0.2,-0.1,12,-41.56,0.26,57.95,,,
9/16/2023 13:10,117,3.22,0,-2,3,0,288.3,-77.1680371,39.6512215,126.7,111.7,0.2,-0.1,12,-41.51,0.53,57.9,,,
9/16/2023 13:10,118,3.22,0,-2,3,0,288.3,-77.168038,39.6512218,127,113,0.2,-0.1,12,-41.51,0.52,57.87,,,
9/16/2023 13:10,119,3.22,0,-2,3,0,288.3,-77.168039,39.6512223,127.3,114,0.2,-0.1,12,-41.6,-0.05,57.84,,,
9/16/2023 13:10,120,3.22,0,-2,3,0,288.3,-77.1680377,39.6512241,127.4,114.9,0.2,-0.1,12,-41.53,0.36,57.82,,,
9/16/2023 13:11,121,3.22,0,-2,3,0,288.3,-77.1680396,39.6512241,127.5,115.5,0.2,-0.2,12,-41.58,0.04,57.79,,,
9/16/2023 13:11,122,3.22,0,-2,3,0,288.3,-77.1680451,39.6512262,126.4,99,0.3,-0.6,12,-41.58,0.03,57.76,,,
9/16/2023 13:11,123,3.22,0,-2,3,0,288.3,-77.168045,39.6512273,126.5,81.6,0.2,-0.5,11,-41.56,0.15,57.74,,,
9/16/2023 13:11,124,3.22,0,-2,3,0,288.3,-77.1680436,39.6512264,126.2,67.4,0.2,-0.4,11,-41.57,0.07,57.72,,,
9/16/2023 13:11,125,3.22,0,-2,3,0,288.3,-77.1680437,39.6512269,126.1,55.9,0.2,-0.3,12,-41.58,0.01,57.68,,,
9/16/2023 13:11,126,3.22,0,-2,3,0,288.3,-77.1680429,39.6512274,126.4,46.6,0.2,-0.3,12,-41.54,0.25,57.65,,,
9/16/2023 13:11,127,3.22,0,-2,3,0,288.3,-77.1680402,39.6512264,126.3,39.1,0.2,-0.3,12,-41.5,0.47,57.63,,,
9/16/2023 13:11,128,3.22,0,-2,3,0,288.3,-77.1680378,39.6512257,126,33,0.2,-0.2,12,-41.62,-0.27,57.59,,,
9/16/2023 13:11,129,3.22,0,-2,3,0,288.3,-77.1680387,39.6512247,126,28.1,0.2,-0.2,12,-41.48,0.57,57.59,,,
9/16/2023 13:11,130,3.22,0,-2,3,0,288.3,-77.1680384,39.6512237,125.7,24.1,0.2,-0.2,12,-41.57,0,57.55,,,
9/16/2023 13:11,131,3.22,0,-2,3,0,288.3,-77.1680384,39.651222,125.8,20.8,0.2,-0.1,12,-41.54,0.18,57.54,,,
9/16/2023 13:11,132,3.22,0,-2,3,0,288.3,-77.1680382,39.6512207,125.7,18.2,0.2,-0.2,12,-41.58,-0.07,57.53,,,
9/16/2023 13:11,133,3.22,0,-2,3,0,288.3,-77.1680385,39.6512189,125.3,16.1,0.2,-0.3,12,-41.56,0.05,57.52,,,
9/16/2023 13:11,134,3.22,0,-2,3,0,288.3,-77.1680386,39.6512193,125,14.3,0.2,-0.3,12,-41.52,0.29,57.5,,,
9/16/2023 13:11,135,3.22,0,-2,3,0,288.3,-77.1680368,39.6512209,125.7,13,0.2,-0.1,12,-41.55,0.1,57.45,,,
9/16/2023 13:11,136,3.22,0,-2,3,0,288.3,-77.1680361,39.6512233,125.2,11.8,0.2,-0.1,12,-41.58,-0.09,57.45,,,
9/16/2023 13:11,137,3.22,0,-2,3,0,288.3,-77.1680351,39.6512268,125.2,12.7,0.3,-0.2,10,-41.67,-0.6,57.43,,,
9/16/2023 13:11,138,3.22,0,-2,3,0,288.3,-77.1680286,39.6512357,124.8,15.4,0.4,-0.3,12,-41.68,-0.63,57.4,,,
9/16/2023 13:11,139,3.22,0,-2,3,0,288.3,-77.1680218,39.65124,124.7,20.8,0.4,-0.2,12,-41.67,-0.54,57.39,,,
9/16/2023 13:11,140,3.22,0,-2,3,0,288.3,-77.1680143,39.6512422,124.5,27.5,0.4,-0.3,11,-41.61,-0.14,57.35,,,
9/16/2023 13:11,141,3.22,0,-2,3,0,288.3,-77.1680162,39.6512482,126.2,54.8,0.5,0,11,-41.63,-0.25,57.36,,,
9/16/2023 13:11,142,3.22,0,-2,3,0,288.3,-77.1680177,39.6512458,125.9,94.3,0.5,-0.1,11,-41.66,-0.4,57.35,,,
9/16/2023 13:11,143,3.22,0,-2,3,0,288.3,-77.1680243,39.651243,127.2,120.6,0.6,0.1,12,-41.73,-0.8,57.32,,,
9/16/2023 13:11,144,3.22,0,-2,3,0,288.3,-77.1680312,39.6512385,127.5,141.5,0.7,0.1,11,-41.56,0.27,57.27,,,
9/16/2023 13:11,145,3.22,0,-2,3,0,288.3,-77.1680332,39.6512313,127.4,152.5,0.7,0,11,-41.62,-0.08,57.29,,,
9/16/2023 13:11,146,3.22,0,-2,3,0,288.3,-77.1680307,39.6512276,127.1,161.4,0.6,-0.1,12,-41.63,-0.14,57.27,,,
9/16/2023 13:11,147,3.22,0,-2,3,0,288.3,-77.1680278,39.6512209,126.7,166.2,0.7,-0.2,12,-41.45,0.94,57.27,,,
9/16/2023 13:11,148,3.22,0,-2,3,0,288.3,-77.1680305,39.6512154,127,167.9,0.6,-0.2,12,-41.58,0.12,57.25,,,
9/16/2023 13:11,149,3.22,0,-2,3,0,288.3,-77.1680353,39.6512144,127.8,169.3,0.5,-0.1,12,-41.53,0.42,57.23,,,
9/16/2023 13:11,150,3.22,0,-2,3,0,288.3,-77.1680449,39.6512144,128.2,170.5,0.5,-0.1,11,-41.62,-0.15,57.21,,,
9/16/2023 13:11,151,3.22,0,-2,3,0,288.3,-77.1680515,39.6512154,128.3,171.4,0.4,-0.1,12,-41.56,0.21,57.21,,,
9/16/2023 13:11,152,3.22,0,-2,3,0,288.3,-77.168053,39.6512154,128.1,172.1,0.3,-0.1,12,-41.6,-0.03,57.19,,,
9/16/2023 13:11,153,3.22,0,-2,3,0,288.3,-77.1680515,39.6512169,127.3,172.8,0.3,-0.1,10,-41.62,-0.17,57.19,,,
9/16/2023 13:11,154,3.22,0,-2,3,0,288.3,-77.1680505,39.6512179,126.2,173.2,0.2,-0.1,12,-41.6,-0.05,57.18,,,
9/16/2023 13:11,155,3.22,0,-2,3,0,288.3,-77.1680478,39.6512157,126,173.6,0.2,-0.1,11,-41.66,-0.43,57.18,,,
9/16/2023 13:11,156,3.22,0,-2,3,0,288.3,-77.1680438,39.6512144,125.5,174,0.2,-0.1,12,-41.58,0.07,57.16,,,
9/16/2023 13:11,157,3.22,0,-2,3,0,288.3,-77.1680418,39.6512137,125.1,174.2,0.2,-0.1,11,-41.51,0.46,57.13,,,
9/16/2023 13:11,158,3.22,0,-2,3,0,288.3,-77.1680411,39.6512135,125.1,174.4,0.1,0,11,-41.55,0.2,57.17,,,
9/16/2023 13:11,159,3.22,0,-2,3,0,288.3,-77.1680414,39.6512139,125.2,174.6,0.1,0,11,-41.53,0.32,57.11,,,
9/16/2023 13:11,160,3.22,0,-2,3,0,288.3,-77.1680428,39.6512134,125.4,174.7,0.1,0,11,-41.54,0.24,57.08,,,
9/16/2023 13:11,161,3.22,0,-2,3,0,288.3,-77.168042,39.651216,125,174.9,0.1,0,12,-41.56,0.12,57.08,,,
9/16/2023 13:11,162,3.22,0,-2,3,0,288.3,-77.1680431,39.6512174,124.8,174.9,0.1,0,12,-41.54,0.24,57.07,,,
9/16/2023 13:11,163,3.22,0,-2,3,0,288.3,-77.168044,39.6512177,124.7,175,0.1,0,12,-41.55,0.16,57.07,,,
9/16/2023 13:11,164,3.22,0,-2,3,0,288.3,-77.1680418,39.6512208,124,175.1,0.1,0,12,-41.58,-0.03,57.06,,,
9/16/2023 13:11,165,3.22,0,-2,3,0,288.3,-77.1680404,39.6512227,123.5,175.1,0.1,0,11,-41.52,0.33,57.04,,,
9/16/2023 13:11,166,3.22,0,-2,3,0,288.3,-77.1680403,39.6512233,123.3,175.2,0.1,0,12,-41.52,0.31,57.02,,,
9/16/2023 13:11,167,3.22,0,-2,3,0,288.3,-77.168039,39.6512248,122.9,175.2,0.1,0,12,-41.57,0,57.03,,,
9/16/2023 13:11,168,3.22,0,-2,3,0,288.3,-77.1680382,39.6512258,122.6,175.2,0.1,0,12,-41.61,-0.24,57.01,,,
9/16/2023 13:11,169,3.22,0,-2,3,0,288.3,-77.1680384,39.6512249,122.8,175.2,0.1,0,13,-41.62,-0.3,57.01,,,
9/16/2023 13:11,170,3.22,0,-2,3,0,288.3,-77.1680391,39.6512228,123.3,175.3,0.1,0,14,-41.56,0.05,57,,,
9/16/2023 13:11,171,3.22,0,-2,3,0,288.3,-77.16804,39.6512205,123.8,175.3,0.1,0,14,-41.52,0.27,57,,,
9/16/2023 13:11,172,3.22,0,-2,3,0,288.3,-77.1680415,39.651217,124.4,175.3,0.1,0,14,-41.51,0.31,56.98,,,
9/16/2023 13:11,173,3.22,0,-2,3,0,288.3,-77.1680426,39.6512138,125.1,175.3,0.1,0,13,-41.58,-0.12,56.97,,,
9/16/2023 13:11,174,3.22,0,-2,3,0,288.3,-77.168043,39.6512115,125.4,175.3,0.1,0,14,-41.59,-0.17,56.98,,,
9/16/2023 13:11,175,3.22,0,-2,3,0,288.3,-77.1680446,39.6512081,126.1,175.3,0.1,0,14,-41.55,0.08,56.97,,,
9/16/2023 13:11,176,3.22,0,-2,3,0,288.3,-77.1680466,39.651206,126.7,175.3,0.1,0,14,-41.47,0.55,56.97,,,
9/16/2023 13:11,177,3.22,0,-2,3,0,288.3,-77.168047,39.6512053,127.1,175.3,0.1,0,14,-41.46,0.58,56.95,,,
9/16/2023 13:11,178,3.22,0,-2,3,0,288.3,-77.168047,39.6512051,127.5,175.3,0.1,0,13,-41.55,0.01,56.95,,,
9/16/2023 13:11,179,3.22,0,-2,3,0,288.3,-77.1680479,39.6512052,128,175.3,0.1,0.1,13,-41.55,-0.01,56.95,,,
9/16/2023 13:11,180,3.22,0,-2,3,0,288.3,-77.1680482,39.6512056,128.4,175.3,0.1,0.1,13,-41.53,0.1,56.89,,,
